id,host_id,host_name,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month
34185429,82961680,Addison,7/11/16,within an hour,99%,t,145,Central Business District,Downtown,98101,47.60721,-122.33923,Serviced apartment,Hotel room,3,1,0,1,$300.00 ,8,90,t,flexible,2.12
34185808,82961680,Addison,7/11/16,within an hour,99%,t,145,Central Business District,Downtown,98101,47.60711,-122.33897,Serviced apartment,Hotel room,3,1,0,1,$300.00 ,2,70,t,flexible,1.18
34185993,82961680,Addison,7/11/16,within an hour,99%,t,145,Central Business District,Downtown,98101,47.6073,-122.33764,Serviced apartment,Hotel room,3,1,0,1,$300.00 ,5,92,t,flexible,1.36
34188444,44467953,Amanda,9/17/15,within an hour,100%,f,1,Mount Baker,Rainier Valley,98118,47.56573,-122.2863,Bungalow,Entire home/apt,6,1,2,2,$113.00 ,17,96,t,flexible,4.59
34195249,82961680,Addison,7/11/16,within an hour,99%,t,145,Central Business District,Downtown,98101,47.60602,-122.33786,Serviced apartment,Hotel room,3,1,0,1,$300.00 ,4,100,t,flexible,1.06
34206607,96344,Jeff,3/20/10,within a few hours,100%,f,2,Briarcliff,Magnolia,98199,47.637,-122.4113,Condominium,Entire home/apt,2,1,1,0,$174.00 ,0,,f,flexible,
34206619,258252490,Kelly And Michiel,4/26/19,within an hour,100%,f,1,Whittier Heights,Ballard,98117,47.6793,-122.3703,House,Entire home/apt,8,3,4,5,$245.00 ,21,100,t,moderate,4.57
34226545,235978213,Gene,1/11/19,within a few hours,100%,f,1,Seaview,West Seattle,98136,47.54697,-122.39042,Apartment,Entire home/apt,5,1,2,2,$64.00 ,11,98,f,flexible,2.52
34228149,9130199,Mel,9/29/13,within an hour,100%,f,1,Broadway,Capitol Hill,98122,47.61545,-122.32131,Apartment,Entire home/apt,2,1,1,1,$105.00 ,21,96,f,strict_14_with_grace_period,4.44
34235091,242417904,Amy,2/11/19,within an hour,100%,t,1,Dunlap,Rainier Valley,98118,47.5271,-122.26576,Apartment,Entire home/apt,2,1,0,1,$80.00 ,35,98,t,flexible,7.72
34237562,3074414,Melissa,7/27/12,within an hour,90%,f,62,University District,University District,98105,47.65863,-122.31821,Apartment,Entire home/apt,2,1,0,1,$83.00 ,2,90,f,moderate,0.45
34252525,2440378,Kristen,5/22/12,N/A,N/A,f,1,Wallingford,Other neighborhoods,98103,47.65386,-122.33171,House,Entire home/apt,4,2,3,3,$199.00 ,2,100,t,flexible,0.45
34254158,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.5997,-122.32687,Apartment,Entire home/apt,5,1,2,3,$999.00 ,0,,t,strict_14_with_grace_period,
34254526,229095817,Loftium,12/4/18,within an hour,99%,f,259,Atlantic,Central Area,98144,47.59343,-122.30228,Guest suite,Entire home/apt,6,1,2,2,$120.00 ,24,98,t,moderate,5.33
34255396,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.60248,-122.33321,Apartment,Entire home/apt,5,1,2,3,$999.00 ,3,100,t,strict_14_with_grace_period,0.69
34255789,26484361,Garrett,1/21/15,within an hour,100%,f,3,Columbia City,Rainier Valley,98118,47.5515,-122.27369,House,Private room,2,1,1,1,$40.00 ,12,98,t,moderate,2.57
34256865,26967583,Dario,1/30/15,within an hour,100%,f,143,International District,Downtown,98104,47.6005,-122.3267,Apartment,Entire home/apt,3,1,0,2,$94.00 ,14,82,t,strict_14_with_grace_period,3.41
34257208,25465729,Lee & Byron,1/1/15,within an hour,100%,t,1,Columbia City,Rainier Valley,98118,47.55253,-122.27661,Guest suite,Entire home/apt,2,1,1,1,$89.00 ,17,94,f,moderate,3.67
34258130,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62338,-122.3364,Apartment,Entire home/apt,2,1,1,1,$113.00 ,1,100,f,strict,0.34
34259278,19868078,Ruth,8/11/14,within a few hours,100%,f,1,North Beacon Hill,Beacon Hill,98144,47.5913,-122.31658,Condominium,Private room,4,1,1,1,$70.00 ,28,100,f,moderate,7.64
34259570,257232141,Yaru,4/21/19,within an hour,100%,t,0,Belltown,Downtown,98121,47.61446,-122.34786,Apartment,Entire home/apt,6,2,2,3,$330.00 ,30,99,f,strict_14_with_grace_period,7.96
34264537,3074414,Melissa,7/27/12,within an hour,90%,f,62,Green Lake,Other neighborhoods,98115,47.68015,-122.3227,Apartment,Entire home/apt,2,1,1,1,$85.00 ,2,80,f,moderate,0.42
34280991,229095817,Loftium,12/4/18,within an hour,99%,f,259,Sunset Hill,Ballard,98117,47.68777,-122.39626,Guest suite,Entire home/apt,4,1,1,2,$85.00 ,21,79,t,moderate,4.7
34283130,104262451,Rachel,11/18/16,within an hour,100%,f,4,North Queen Anne,Queen Anne,98119,47.65117,-122.37027,House,Entire home/apt,6,3,3,3,$190.00 ,5,100,t,flexible,1.09
34283658,33692214,Sean,5/18/15,within an hour,100%,f,1,Crown Hill,Other neighborhoods,98117,47.69261,-122.3798,Apartment,Entire home/apt,2,1,1,2,$75.00 ,10,100,t,flexible,2.88
34287681,258872227,Alyssa,4/29/19,within a day,100%,f,1,First Hill,Downtown,98101,47.61252,-122.33022,Condominium,Entire home/apt,4,1,2,2,$250.00 ,1,80,t,strict_14_with_grace_period,1
34293672,3074414,Melissa,7/27/12,within an hour,90%,f,62,Bryant,Other neighborhoods,98115,47.67489,-122.28918,Apartment,Entire home/apt,5,1,2,2,$120.00 ,2,80,f,flexible,1.43
34297027,140236800,TurnKey Vacation Rentals,7/13/17,within an hour,100%,f,64,North Delridge,Delridge,98106,47.56537,-122.36454,House,Entire home/apt,6,3.5,3,3,$219.00 ,1,80,t,super_strict_30,0.37
34302735,135551306,Jim,6/17/17,within an hour,100%,f,2,Matthews Beach,Lake City,98125,47.71414,-122.28033,House,Private room,1,1,1,1,$33.00 ,0,,f,flexible,
34305487,229095817,Loftium,12/4/18,within an hour,99%,f,259,Lawton Park,Magnolia,98199,47.6489,-122.39049,Guest suite,Entire home/apt,4,1,1,2,$75.00 ,22,97,t,moderate,4.82
34305607,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.6,-122.33616,Apartment,Entire home/apt,3,1,1,2,$200.00 ,0,,t,strict_14_with_grace_period,
34306430,229095817,Loftium,12/4/18,within an hour,99%,f,259,Rainier Beach,Rainier Valley,98118,47.51736,-122.26223,Guest suite,Entire home/apt,6,1,2,2,$70.00 ,26,95,t,moderate,5.91
34306882,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.59995,-122.33441,Apartment,Entire home/apt,3,1,1,2,$200.00 ,0,,t,strict_14_with_grace_period,
34306909,4656446,A.C.,1/10/13,within an hour,99%,f,191,North Beach/Blue Ridge,Other neighborhoods,98117,47.69578,-122.38287,House,Entire home/apt,6,2,3,3,$300.00 ,0,,f,moderate,
34307733,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.5991,-122.3357,Apartment,Entire home/apt,3,1,1,2,$200.00 ,0,,t,strict_14_with_grace_period,
34310062,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.60085,-122.3341,Apartment,Entire home/apt,3,1,1,2,$200.00 ,0,,t,strict_14_with_grace_period,
34310365,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62187,-122.33627,Apartment,Entire home/apt,4,2,2,2,$155.00 ,0,,f,strict,
34310557,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.59919,-122.33604,Apartment,Entire home/apt,3,1,1,2,$200.00 ,0,,t,strict_14_with_grace_period,
34310667,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,98109,47.62138,-122.33709,Apartment,Entire home/apt,4,2,2,2,$184.00 ,0,,f,strict,
34310719,41432369,Amanda,8/14/15,within an hour,100%,t,1,Highland Park,Delridge,98106,47.52983,-122.3548,House,Entire home/apt,4,1,2,2,$120.00 ,17,94,t,moderate,4.68
34311880,48005494,Zeus,11/2/15,within an hour,100%,t,1651,Wallingford,Other neighborhoods,,47.65286,-122.34208,Apartment,Entire home/apt,6,3.5,3,3,$173.00 ,0,,f,strict,
34311900,85076667,Sabrina & Perry,7/21/16,within an hour,100%,f,8,Fremont,Other neighborhoods,98103,47.66334,-122.35223,House,Private room,2,2,1,3,$59.00 ,10,92,t,strict_14_with_grace_period,3.7
34312737,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.59986,-122.33591,Apartment,Entire home/apt,5,1,2,2,$999.00 ,2,80,t,strict_14_with_grace_period,0.77
34313062,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.5996,-122.33407,Apartment,Entire home/apt,5,1,2,2,$999.00 ,3,73,t,strict_14_with_grace_period,1.23
34313962,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.59911,-122.33548,Apartment,Entire home/apt,5,1,2,2,$999.00 ,0,,t,strict_14_with_grace_period,
34317212,259079587,Clint,4/30/19,within an hour,100%,f,1,Fremont,Other neighborhoods,98103,47.6605,-122.35081,House,Entire home/apt,8,1,3,7,$95.00 ,15,95,t,moderate,3.54
34318073,184709817,Nisha,4/16/18,within an hour,95%,t,8,Lower Queen Anne,Queen Anne,98119,47.63082,-122.36063,Apartment,Entire home/apt,4,1,1,1,$116.00 ,37,96,t,moderate,8.74
34330055,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.6002,-122.32503,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34331383,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59837,-122.32711,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34332846,133295958,Dayna,6/3/17,within an hour,100%,f,1,Seaview,West Seattle,98136,47.55336,-122.39405,House,Entire home/apt,2,1,1,1,$89.00 ,16,98,t,strict_14_with_grace_period,3.81
34335510,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60018,-122.32717,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34336087,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60025,-122.32708,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34336568,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59864,-122.32677,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34337079,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59892,-122.32552,Apartment,Entire home/apt,3,1,1,2,$999.00 ,1,20,t,strict_14_with_grace_period,0.25
34337871,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60006,-122.32733,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34338123,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59859,-122.32666,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34341313,144476152,Jason & Krista,8/5/17,within an hour,100%,t,7,Belltown,Downtown,98121,47.61464,-122.33972,Apartment,Entire home/apt,2,1,0,0,$148.00 ,1,100,t,flexible,0.35
34360358,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.5998,-122.32708,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34361588,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59886,-122.32572,Apartment,Entire home/apt,3,1,1,1,$999.00 ,2,90,t,strict_14_with_grace_period,0.49
34362281,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59841,-122.32515,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34363790,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59875,-122.3264,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34364224,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.5988,-122.32697,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34364535,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.5989,-122.32544,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34364848,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59809,-122.3253,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34365601,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59988,-122.32668,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34365876,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,Pioneer Square,Downtown,98104,47.60206,-122.33162,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34366082,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59816,-122.32511,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34366434,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.6002,-122.3267,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34366764,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60007,-122.32725,Apartment,Entire home/apt,3,1,1,2,$999.00 ,1,,t,strict_14_with_grace_period,0.24
34368191,48005494,Zeus,11/2/15,within an hour,100%,t,1651,East Queen Anne,Queen Anne,,47.62908,-122.34728,Apartment,Entire home/apt,6,2.5,3,3,$200.00 ,0,,f,strict,
34369757,48005494,Zeus,11/2/15,within an hour,100%,t,1651,Atlantic,Central Area,,47.59453,-122.29834,House,Entire home/apt,6,3.5,3,3,$173.00 ,0,,f,strict,
34371178,19245041,Myyk,7/31/14,within an hour,100%,t,6,Mann,Central Area,98122,47.61882,-122.30253,Townhouse,Private room,2,1,1,1,$85.00 ,10,98,f,moderate,2.36
34371592,39834464,Vera,7/28/15,within an hour,100%,f,15,Broadway,Capitol Hill,98102,47.62079,-122.31878,House,Private room,2,1,1,1,$68.00 ,1,40,f,strict_14_with_grace_period,1
34385038,185368272,Peyman,4/20/18,within an hour,100%,f,2,Wedgwood,Other neighborhoods,98115,47.69292,-122.30442,Townhouse,Private room,2,1,1,1,$59.00 ,14,97,t,moderate,4.2
34401014,3458990,Jeanette & Ned,9/3/12,within an hour,100%,t,5,West Queen Anne,Queen Anne,98119,47.63993,-122.37286,House,Entire home/apt,10,3.5,4,5,$161.00 ,3,100,f,strict_14_with_grace_period,1.38
34403116,19245041,Myyk,7/31/14,within an hour,100%,t,6,Mann,Central Area,98122,47.61918,-122.30119,Townhouse,Private room,2,1,1,1,$90.00 ,7,97,f,moderate,1.75
34405253,140236800,TurnKey Vacation Rentals,7/13/17,within an hour,100%,f,64,Leschi,Central Area,98144,47.59435,-122.29719,Townhouse,Entire home/apt,8,3.5,3,4,$153.00 ,1,100,t,super_strict_30,1
34405372,130366604,Logan,5/15/17,within an hour,100%,f,19,Belltown,Downtown,98121,47.61472,-122.34177,Condominium,Entire home/apt,4,1,0,2,$119.00 ,26,85,t,strict_14_with_grace_period,5.91
34406972,130366604,Logan,5/15/17,within an hour,100%,f,19,Belltown,Downtown,98121,47.61442,-122.34196,Condominium,Entire home/apt,5,1,1,3,$179.00 ,26,83,t,strict_14_with_grace_period,5.74
34409642,229088971,Eza,12/4/18,within an hour,100%,f,1,Rainier Beach,Rainier Valley,98178,47.50903,-122.25894,House,Entire home/apt,11,3,4,4,$306.00 ,2,100,t,flexible,0.78
34415733,259577191,Gonzalo,5/3/19,within an hour,100%,f,1,Mid-Beacon Hill,Beacon Hill,98108,47.55096,-122.31223,Townhouse,Entire home/apt,3,1.5,1,2,$67.00 ,12,82,f,flexible,2.63
34420288,51538174,Billy,12/16/15,N/A,N/A,f,1,Haller Lake,Northgate,98133,47.70626,-122.33954,House,Entire home/apt,4,2,2,3,$90.00 ,0,,t,strict_14_with_grace_period,
34438441,10686252,Sally,12/18/13,within an hour,100%,f,1,Minor,Central Area,98122,47.60765,-122.31292,House,Entire home/apt,9,2.5,4,5,$500.00 ,15,100,f,strict_14_with_grace_period,4.29
34442110,28882841,Megan,3/6/15,a few days or more,0%,f,1,Pioneer Square,Downtown,98104,47.60021,-122.33426,Loft,Entire home/apt,4,1,2,2,$250.00 ,4,100,f,moderate,1.06
34442552,28917785,Gary,3/7/15,within an hour,100%,f,4,Stevens,Capitol Hill,98112,47.6302,-122.31031,Guesthouse,Entire home/apt,2,1,0,0,$102.00 ,19,93,f,flexible,5.23
34447661,259125705,Carter,5/1/19,within an hour,100%,t,1,Mid-Beacon Hill,Beacon Hill,98108,47.55664,-122.30822,House,Entire home/apt,4,1,2,2,$111.00 ,18,96,t,moderate,4
34447889,121596336,Sydney And Josh,3/19/17,within an hour,100%,t,3,Highland Park,Delridge,98106,47.52982,-122.34738,Apartment,Entire home/apt,7,1,2,3,$130.00 ,18,97,f,moderate,5.45
34448530,244212300,Debbie,2/19/19,within an hour,100%,t,1,Montlake,Capitol Hill,98112,47.64239,-122.30428,House,Private room,2,1,1,1,$90.00 ,27,99,t,strict_14_with_grace_period,6.28
34449310,17679723,Stephen,7/5/14,within a day,100%,t,3,Columbia City,Rainier Valley,98108,47.56981,-122.29801,Townhouse,Entire home/apt,4,1,2,2,$115.00 ,1,100,f,flexible,1
34453173,28420265,Sherry,2/26/15,within an hour,100%,t,12,West Woodland,Ballard,98107,47.66907,-122.37335,House,Entire home/apt,8,1,3,3,$348.00 ,13,95,t,strict_14_with_grace_period,3.25
34465305,53363311,Daniel,1/4/16,within a few hours,100%,f,2,Southeast Magnolia,Magnolia,98199,47.64656,-122.38915,Apartment,Entire home/apt,4,1,1,1,$125.00 ,1,100,f,moderate,1
34469804,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.67027,-122.31334,House,Private room,2,1,1,1,$35.00 ,10,88,t,strict_14_with_grace_period,2.75
34471035,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61548,-122.31547,House,Private room,2,1.5,1,1,$50.00 ,4,85,t,strict_14_with_grace_period,0.92
34472056,229095817,Loftium,12/4/18,within an hour,99%,f,259,South Beacon Hill,Beacon Hill,98118,47.51602,-122.28683,Guest suite,Entire home/apt,6,1,2,3,$80.00 ,34,95,t,moderate,7.97
34472109,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.6165,-122.31608,House,Private room,2,1.5,1,1,$53.00 ,2,80,t,strict_14_with_grace_period,0.5
34472736,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61538,-122.31614,House,Private room,2,1.5,1,1,$50.00 ,3,80,t,strict_14_with_grace_period,0.67
34473290,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61485,-122.31468,House,Private room,2,1,1,1,$51.00 ,2,70,t,strict_14_with_grace_period,0.5
34473295,229095817,Loftium,12/4/18,within an hour,99%,f,259,North Queen Anne,Queen Anne,98119,47.64284,-122.36843,Guest suite,Entire home/apt,6,1,2,3,$110.00 ,30,91,t,moderate,6.98
34473541,229095817,Loftium,12/4/18,within an hour,99%,f,259,Stevens,Capitol Hill,98112,47.62173,-122.30119,Guest suite,Entire home/apt,2,1,1,1,$120.00 ,21,93,t,moderate,5.04
34474146,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61478,-122.31702,House,Private room,2,1,1,1,$58.00 ,4,90,t,strict_14_with_grace_period,0.88
34474732,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61474,-122.31678,House,Private room,2,1.5,1,1,$52.00 ,1,100,t,strict_14_with_grace_period,0.26
34475082,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61473,-122.31697,House,Private room,2,1.5,1,1,$50.00 ,3,47,t,strict_14_with_grace_period,0.69
34475312,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61515,-122.31484,House,Private room,2,1.5,1,1,$53.00 ,4,85,t,strict_14_with_grace_period,0.88
34475996,75343272,Dario,6/2/16,within an hour,100%,f,18,Broadway,Capitol Hill,98122,47.61617,-122.31622,House,Private room,2,1.5,1,1,$55.00 ,4,95,t,strict_14_with_grace_period,0.91
34476290,75343272,Dario,6/2/16,within an hour,100%,f,18,Lower Queen Anne,Queen Anne,98109,47.62672,-122.35137,House,Private room,2,2,1,1,$63.00 ,3,93,t,strict_14_with_grace_period,0.74
34476703,75343272,Dario,6/2/16,within an hour,100%,f,18,Lower Queen Anne,Queen Anne,98109,47.62782,-122.35117,House,Private room,2,2,1,1,$63.00 ,2,80,t,strict_14_with_grace_period,0.47
34477060,75343272,Dario,6/2/16,within an hour,100%,f,18,Lower Queen Anne,Queen Anne,98109,47.62617,-122.35042,House,Private room,2,2,1,1,$63.00 ,3,73,t,strict_14_with_grace_period,0.68
34477242,75343272,Dario,6/2/16,within an hour,100%,f,18,Lower Queen Anne,Queen Anne,98109,47.62722,-122.35158,House,Private room,2,2,1,1,$63.00 ,1,100,t,strict_14_with_grace_period,0.22
34477484,53555013,Renee,1/6/16,N/A,N/A,f,1,East Queen Anne,Queen Anne,98109,47.63914,-122.34134,Townhouse,Entire home/apt,6,3.5,3,3,$499.00 ,0,,f,strict_14_with_grace_period,
34478225,4656446,A.C.,1/10/13,within an hour,99%,f,191,Pike-Market,Downtown,98101,47.60991,-122.34335,Condominium,Entire home/apt,6,1,1,1,$205.00 ,13,94,f,moderate,3.28
34480378,29186258,James,3/11/15,within an hour,95%,f,39,Minor,Central Area,98122,47.60529,-122.31673,Apartment,Entire home/apt,4,1,1,2,$148.00 ,1,80,f,strict_14_with_grace_period,1
34481841,61679859,Kyle,3/5/16,N/A,N/A,t,1,Riverview,Delridge,98106,47.55064,-122.36129,Guest suite,Entire home/apt,3,1,1,1,$69.00 ,9,100,t,flexible,2.06
34502984,39834464,Vera,7/28/15,within an hour,100%,f,15,Green Lake,Other neighborhoods,98103,47.68685,-122.33602,House,Private room,2,1,1,1,$65.00 ,1,80,f,strict_14_with_grace_period,0.36
34503144,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60034,-122.32638,Apartment,Entire home/apt,3,1,1,2,$999.00 ,0,,t,strict_14_with_grace_period,
34503476,39834464,Vera,7/28/15,within an hour,100%,f,15,Green Lake,Other neighborhoods,98103,47.68585,-122.33635,House,Private room,2,1,1,1,$59.00 ,4,85,t,strict_14_with_grace_period,1.03
34503632,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59972,-122.32684,Apartment,Entire home/apt,3,1,1,2,$999.00 ,1,100,t,strict_14_with_grace_period,1
34504284,27287470,Camille,2/5/15,N/A,N/A,f,1,Meadowbrook,Lake City,98115,47.69948,-122.2972,House,Entire home/apt,6,3.5,3,3,$150.00 ,0,,f,flexible,
34504450,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59816,-122.32591,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34504826,2434555,Mary Jo,5/22/12,within an hour,100%,f,1,Mann,Central Area,98122,47.60657,-122.29833,Guesthouse,Entire home/apt,2,1,0,1,$85.00 ,12,98,f,flexible,3.56
34505273,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59811,-122.32734,Apartment,Entire home/apt,3,1,1,1,$999.00 ,2,80,t,strict_14_with_grace_period,0.54
34505734,60645407,Alyssa,2/27/16,within an hour,100%,f,1,Columbia City,Rainier Valley,98118,47.55755,-122.28193,House,Entire home/apt,6,1,2,2,$250.00 ,10,98,t,strict_14_with_grace_period,3.26
34506365,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60008,-122.3265,Apartment,Entire home/apt,3,1,1,1,$999.00 ,2,80,t,strict_14_with_grace_period,0.47
34506590,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59814,-122.32554,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34506783,43194930,Nathan,9/2/15,within an hour,100%,f,2,Lower Queen Anne,Queen Anne,98119,47.63224,-122.36261,Apartment,Entire home/apt,2,1,1,1,$115.00 ,7,89,t,moderate,1.75
34506968,44468083,Eva,9/17/15,within an hour,100%,f,2,Rainier Beach,Rainier Valley,98118,47.5141,-122.2525,House,Entire home/apt,6,2,2,3,$189.00 ,1,100,t,moderate,0.3
34506998,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59985,-122.32539,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34507393,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59972,-122.32691,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34507714,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62273,-122.33114,Apartment,Entire home/apt,4,2,2,2,$176.00 ,0,,f,strict,
34507838,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59968,-122.32683,Apartment,Entire home/apt,3,1,1,2,$999.00 ,2,90,t,strict_14_with_grace_period,0.81
34508187,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59866,-122.32653,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34508728,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60032,-122.32497,Apartment,Entire home/apt,3,1,1,1,$999.00 ,0,,t,strict_14_with_grace_period,
34508908,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59829,-122.32595,Apartment,Entire home/apt,3,1,1,1,$999.00 ,1,100,t,strict_14_with_grace_period,0.24
34509380,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.5987,-122.32654,Apartment,Entire home/apt,3,1,1,2,$999.00 ,3,60,t,strict_14_with_grace_period,0.7
